p,condition,task,ISIadj,trialNum,ISI,corrAns,targetIndex,shiftDirection,response,correct,nReversal,frameDurMS
3629,exp,IORcontrol,0.400000002,11,0.3,0,3,1,5,0,5,0.100000002
3629,exp,IORcontrol,0.450000002,12,0.35,9,3,0,9,1,6,0.100000002
3629,exp,IORcontrol,0.400000002,13,0.3,3,3,0,3,1,0,0.100000002
3629,exp,IORcontrol,0.350000002,14,0.25,5,3,0,7,0,7,0.100000002
3629,exp,IORcontrol,0.400000002,15,0.3,2,3,0,2,1,8,0.100000002
3629,exp,IORcontrol,0.600000002,1,0.5,8,7,1,8,1,0,0.100000002
3629,exp,IORcontrol,0.550000002,2,0.45,6,7,0,4,0,1,0.100000002
3629,exp,IORcontrol,0.600000002,3,0.5,9,7,0,9,1,2,0.100000002
3629,exp,IORcontrol,0.550000002,4,0.45,9,7,0,2,0,3,0.100000002
3629,exp,IORcontrol,0.600000002,5,0.5,0,7,1,2,0,0,0.100000002
3629,exp,IORcontrol,0.650000002,6,0.55,5,7,1,7,0,0,0.100000002
3629,exp,IORcontrol,0.700000002,7,0.6,5,7,0,5,1,4,0.100000002
3629,exp,IORcontrol,0.650000002,8,0.55,9,7,0,9,1,0,0.100000002
3629,exp,IORcontrol,0.600000002,9,0.5,4,7,1,0,0,5,0.100000002
3629,exp,IORcontrol,0.650000002,10,0.55,6,7,1,4,0,0,0.100000002
3629,exp,IORcontrol,0.700000002,11,0.6,9,7,1,9,1,6,0.100000002
3629,exp,IORcontrol,0.650000002,12,0.55,2,7,0,2,1,0,0.100000002
3629,exp,IORcontrol,0.600000002,13,0.5,7,7,0,7,1,0,0.100000002
3629,exp,IORcontrol,0.550000002,14,0.45,6,7,1,6,1,0,0.100000002
3629,exp,IORcontrol,0.500000002,15,0.4,8,7,1,0,0,7,0.100000002
3629,exp,IORcontrol,0.550000002,16,0.45,5,7,0,3,0,0,0.100000002
3629,exp,IORcontrol,0.600000002,17,0.5,3,7,0,3,1,8,0.100000002
3629,exp,IORcontrol,0.600000002,1,0.5,7,8,0,7,1,0,0.100000002
3629,exp,IORcontrol,0.550000002,2,0.45,6,8,0,3,0,1,0.100000002
3629,exp,IORcontrol,0.600000002,3,0.5,8,8,1,8,1,2,0.100000002
3629,exp,IORcontrol,0.550000002,4,0.45,0,8,1,0,1,0,0.100000002
3629,exp,IORcontrol,0.500000002,5,0.4,0,8,1,5,0,3,0.100000002
3629,exp,IORcontrol,0.550000002,6,0.45,0,8,1,0,1,4,0.100000002
3629,exp,IORcontrol,0.500000002,7,0.4,6,8,1,6,1,0,0.100000002
3629,exp,IORcontrol,0.450000002,8,0.35,0,8,0,7,0,5,0.100000002
3629,exp,IORcontrol,0.500000002,9,0.4,4,8,0,4,1,6,0.100000002
3629,exp,IORcontrol,0.450000002,10,0.35,8,8,0,7,0,7,0.100000002
3629,exp,IORcontrol,0.500000002,11,0.4,0,8,1,0,1,8,0.100000002
3629,exp,IORcontrol,0.600000002,1,0.5,6,9,1,8,0,0,0.100000002
3629,exp,IORcontrol,0.650000002,2,0.55,4,9,0,4,1,1,0.100000002
3629,exp,IORcontrol,0.600000002,3,0.5,5,9,0,5,1,0,0.100000002
3629,exp,IORcontrol,0.550000002,4,0.45,2,9,1,2,1,0,0.100000002
3629,exp,IORcontrol,0.500000002,5,0.4,3,9,1,8,0,2,0.100000002
3629,exp,IORcontrol,0.550000002,6,0.45,0,9,1,2,0,0,0.100000002
3629,exp,IORcontrol,0.600000002,7,0.5,3,9,0,3,1,3,0.100000002
3629,exp,IORcontrol,0.550000002,8,0.45,7,9,1,5,0,4,0.100000002
3629,exp,IORcontrol,0.600000002,9,0.5,1,9,1,1,1,5,0.100000002
3629,exp,IORcontrol,0.550000002,10,0.45,2,9,0,2,1,0,0.100000002
3629,exp,IORcontrol,0.500000002,11,0.4,0,9,0,0,1,0,0.100000002
3629,exp,IORcontrol,0.450000002,12,0.35,9,9,0,8,0,6,0.100000002
3629,exp,IORcontrol,0.500000002,13,0.4,2,9,0,2,1,7,0.100000002
3629,exp,IORcontrol,0.450000002,14,0.35,6,9,0,4,0,8,0.100000002
3629,exp,IORcontrol,0.600000002,1,0.5,9,99,1,7,0,0,0.100000002
3629,exp,IORcontrol,0.650000002,2,0.55,5,99,1,3,0,0,0.100000002
3629,exp,IORcontrol,0.700000002,3,0.6,1,99,0,1,1,1,0.100000002
3629,exp,IORcontrol,0.650000002,4,0.55,9,99,0,9,1,0,0.100000002
3629,exp,IORcontrol,0.600000002,5,0.5,1,99,1,1,1,0,0.100000002
3629,exp,IORcontrol,0.550000002,6,0.45,0,99,1,4,0,2,0.100000002
3629,exp,IORcontrol,0.600000002,7,0.5,2,99,1,2,1,3,0.100000002
3629,exp,IORcontrol,0.550000002,8,0.45,2,99,0,2,1,0,0.100000002
3629,exp,IORcontrol,0.500000002,9,0.4,2,99,1,2,1,0,0.100000002
3629,exp,IORcontrol,0.450000002,10,0.35,0,99,0,0,1,0,0.100000002
3629,exp,IORcontrol,0.400000002,11,0.3,1,99,0,3,0,4,0.100000002
3629,exp,IORcontrol,0.450000002,12,0.35,6,99,1,8,0,0,0.100000002
3629,exp,IORcontrol,0.500000002,13,0.4,3,99,0,3,1,5,0.100000002
3629,exp,IORcontrol,0.450000002,14,0.35,1,99,1,0,0,6,0.100000002
3629,exp,IORcontrol,0.500000002,15,0.4,1,99,1,0,0,0,0.100000002
3629,exp,IORcontrol,0.550000002,16,0.45,7,99,1,7,1,7,0.100000002
3629,exp,IORcontrol,0.500000002,17,0.4,2,99,1,2,1,0,0.100000002
3629,exp,IORcontrol,0.450000002,18,0.35,4,99,0,4,1,0,0.100000002
3629,exp,IORcontrol,0.400000002,19,0.3,6,99,0,0,0,8,0.100000002
